precio,ubicacion,habitaciones,baños,parqueaderos,area,descripcion,tipo_propiedad,ciudad_final,precio_por_m2
1250000,"centro fontibon, villemar fontibon, porvenir",4.0,3.0,,78.0,arr id houm 149931 entérate beneficios arrendar • asistencia intermediación propietario • firma contrato online • arrienda burocracia papeleos notarías casa arriendo ubicada barrio pueblo nuevo superficie construida 78 superficie total 78 principales características • amoblado • 4 dormitorios • 3 baños • admite mascotas • año construcción 2005 además cuenta siguientes amenidades • salón eventos • vigilancia 24 hrs • zona juegos si arriendas brindamos asesoría personalizada proceso requisitos arrendar • arrienda codeudor fácil rápido seguro • demuestra ingreso mensual neto menos 25 veces valor arriendo ingresos mensuales pueden complementar personas vivirán • completa información básica mándanos extractos bancarios documentos demuestren ingresos • debes tener reportes negativos centrales crédito importante • invitamos agendar visita • si alguna duda favor puedes solicitar información portales contactarte directamente houm aplican tc,Casa en arriendo,bogota,16025.641025641025
2200000,"entre amigos, tres esquinas, calle larga",4.0,3.0,1.0,75.0,apartamento amplio iluminado buenos espacios unidad cerrada andes cuenta parqueadero cuarto útil alcoba servicio comercio transporte,Apartamento en arriendo,desconocida,29333.333333333332
2100000,"zona industrial no. 1, ciudadela del , a.s.d.",4.0,2.0,0.0,120.0,,Apartamento en arriendo,desconocida,17500.0
1250000,"campo alegre, a.s.d., pantanos",4.0,3.0,0.0,58.0,casa conjunto cerrado tres niveles pisos cerámica consta cuatro alcobas dos baños sala comedor cocina patio ropas garaje comunal excelente cerca centro comercial tintal plaza cuenta gym salón social bbq cerca av guayacanes canon incluye administración,Casa en arriendo,desconocida,21551.724137931036
4300000,"conquistadores, castellana, rosales",4.0,3.0,1.0,240.0,casa primer piso ocupacion mixta sector laureles amplios luminosos espacios ideal comodidad bienestar ubicada zona estrategica cuenta acceso buenas rutas transporte publico cercania restaurantes variedad comercios ofrece 4 habitaciones estudio sala comedor parqueadero pierdas oportunidad contactanos mas informacion agenda cita,Casa en arriendo,desconocida,17916.666666666668
2000000,"carvajal, galan, camelia",4.0,2.0,1.0,150.0,arr id houm 149827 entérate beneficios arrendar • asistencia intermediación propietario • firma contrato online • arrienda burocracia papeleos notarías casa arriendo ubicada barrio villa adriana superficie construida 150 superficie total 150 principales características • amoblado • 4 dormitorios • 2 baños • admite mascotas • 1 parqueadero • año construcción 1990 si arriendas brindamos asesoría personalizada proceso requisitos arrendar • arrienda codeudor fácil rápido seguro • demuestra ingreso mensual neto menos 25 veces valor arriendo ingresos mensuales pueden complementar personas vivirán • completa información básica mándanos extractos bancarios documentos demuestren ingresos • debes tener reportes negativos centrales crédito importante • invitamos agendar visita • si alguna duda favor puedes solicitar información portales contactarte directamente houm aplican tc,Casa en arriendo,bogota,13333.333333333334
7400000,"rionegro, guarne, obrero",4.0,4.0,2.0,1880.0,casa arriendo ubicada sector campestre flujo vehicular tranquilo cuenta lote gran extensión aprox 1 2 niveles piso cerámica chimenea sala comedor independientes 4 alcobas baño vestier principal baño social cocina integral abierta zona ropas balcón terraza jardín parqueaderos independientes cubiertos además cuenta excelentes zonas verdes alarma circuito cerrado tv inmuebles sujetos verificación disponibilidad,Casa en arriendo,medellin,3936.1702127659573
2800000,"lorena, colores, calasanz",4.0,2.0,0.0,150.0,encuentra nuevo hogar cálida vibrante ciudad medellín descubre hermosa casa ubicada privilegiado barrio simón bolívar amplia área espacio necesitas sentirte completamente cómodo disfruta 4 amplias alcobas closet guardes dos baños completos hacer fila enorme luminosa sala recibir familia amigos cocina integral sueño cualquier chef horno alacena electrodomésticos podrás crear deliciosos platillos limitaciones además cuenta zona lavandería nunca falte ropa limpia ubicado zonas seguras ciudad solo minutos necesitas puede ser nueva casa disfruta vida paisa acogedor hogar dejes pasar oportunidad contáctanos hoy,Casa en arriendo,medellin,18666.666666666668
8000000,"castropol, tesoro, alejandria",4.0,5.0,3.0,277.0,codigo 26688 apartamento arriendo ubicado poblado sector tomatera características inmueble• 4 habitaciones alcoba servicio• 5 baños completos• sala comedor bibliotecaestudio• cocina integral cerrada cubierta gas campana extractora• zona ropas independiente• balcón excelente vista• parqueadero sencillo doble paralelo• cuarto útil• red gas servicios públicos descripcióneste exclusivo apartamento ubicado poblado ofrece amplios elegantes espacios acabados lujo diseño solo nivel brinda comodidad funcionalidad distribución impecable habitación principal cuenta vestier baño privado cabina vidrio templado piso porcelanato demás habitaciones closet pisos madera natural garantizando calidez sofisticación entorno ubicaciónubicado zonas exclusivas medellín cerca de✔ milla oro avenida poblado✔ clínica medellín parque lineal presidenta✔ centros comerciales restaurantes zonas verdes zonas comunes• seguridad portería 247• turco jacuzzi• zonas verdes parque mascotas• parqueadero visitantes dejes pasar oportunidad contáctanos agendar visita,Apartamento en arriendo,medellin,28880.86642599278
2600000,"zona centro, esmeraldal, chingui",4.0,2.0,1.0,95.0,,Apartamento en arriendo,medellin,27368.42105263158
3500000,"loma de bernal, belen, san bernardo",4.0,2.0,1.0,105.0,,Casa en arriendo,desconocida,33333.333333333336
6779088,"cajica , vda canelon, misterio",4.0,4.0,3.0,350.0,arr id houm 150128 entérate beneficios arrendar • asistencia intermediación propietario • firma contrato online • arrienda burocracia papeleos notarías casa arriendo ubicada barrio bajada superficie construida 350 superficie total 720 principales características • amoblado • 4 dormitorios • 4 baños • admite mascotas • 3 parqueaderos • año construcción 2000 si arriendas brindamos asesoría personalizada proceso requisitos arrendar • arrienda codeudor fácil rápido seguro • demuestra ingreso mensual neto menos 25 veces valor arriendo ingresos mensuales pueden complementar personas vivirán • completa información básica mándanos extractos bancarios documentos demuestren ingresos • debes tener reportes negativos centrales crédito importante • invitamos agendar visita • si alguna duda favor puedes solicitar información portales contactarte directamente houm aplican tc,Casa en arriendo,medellin,19368.822857142855
2500000,"soledad real, hipodromo, nacional",5.0,2.0,0.0,210.0,casa dos niveles ubicada sur ciudad ambiente fresco luz natural día primer nivel cuenta casa dos alcobas segundo nivel cuenta casa tres alcobas cuenta cocina tradicional gabinetes superiores inferiores sala comedor zona labores cercano supermercado ara olímpica amplias zonas peatonales alto flujo vehicular,Casa en arriendo,desconocida,11904.761904761905
2400000,"zona centro, centro, portal",5.0,3.0,0.0,144.0,apartamento arriendo simón bolívar itagüí ofrece amplios espacios distribución funcional 5 habitaciones clóset baños cortina sala comedor cocina semiintegral estufa zona ropas balcón ubicado zona residencial comercial vía principal envigado simón bolívar cerca iglesia supermercados panaderías tiendas restaurantes estación metro envigado cuenta excelente acceso transporte público,Apartamento en arriendo,medellin,16666.666666666668
2250000,"centro, rionegro, santa ana",5.0,3.0,1.0,152.0,arrienda casa familiar tres plantas sector rionegro barrio oasis ofrece amplios espacios ideales familias ubicada zona tranquila segura excelente ubicacion permite facil acceso servicios publicos transporte facilitando movilidad ambiente perfecto vivir comodamente rodeado paz esperes mas agendar visita descubrir mas bonito persona esperamos veas nuevo hogar,Casa en arriendo,medellin,14802.631578947368
1700000,"sector transito municipal, parques - barranquilla, chiminangos ii",5.0,4.0,1.0,180.0,casa familiar conjunto cerrado cinco habitaciones cuatro baños terraza parqueadero propio bomba 70 barrio quintas salomia cerca autoservicios gran colombia centro comercial metro único estación gasolina,Casa en arriendo,barranquilla,9444.444444444445
4500000,"candelaria, laureles, conquistadores",5.0,2.0,1.0,210.0,arrienda casa uso exclusivo comercio 210 mts² aproximadamente fácil acceso salida rutas transporte público avenidas principales cerca migueria suramericana mayor informacion comunicarse kevin lopera celular camila velasquez,Casa en arriendo,bogota,21428.571428571428
9000000,"samanes de morada, solares de morada vii y viii, cr castillo herreria ii",5.0,5.0,6.0,550.0,arrienda hermosa casa condominio morada entrada jamundi campestre construcción moderna bien distribuida espacios abiertos amplios fresca iluminada seis habitaciones baño incluida servicio,Casa en arriendo,desconocida,16363.636363636364
2500000,"salado, br modelia . i, ibague",5.0,3.0,,270.0,casa nueva 10 10 lote esquinera primer piso dos locales cada baño entrada independiente escaleras segundo piso independiente baño vista luz lado escaleras independientes terraza cubierta,Casa en arriendo o venta,ibague,9259.25925925926
5500000,"loma de bernal, san bernardo, cristo rey",5.0,6.0,2.0,330.0,impresionante casa 330 m encuentra excelente ubicacion zona residencial tranquila bien conectada diseno arquitectonico aprovecha maximo luz natural brindando espacios iluminados ventilados cada rincon amplio salon principal fusiona comedor creando ambiente acogedor ideal reuniones familiares cocina moderna completamente equipada espacio funcional espacioso cuenta cuatro habitaciones todas vistas jardin armarios empotrados tres banos lujo jardin exterior ideal actividades aire libre mientras patio ofrece espacio privado relajante ademas garaje amplio varios vehiculos casa ubicada cerca parques centros comerciales colegios convierte lugar ideal disfrutar vida tranquila comoda renunciar cercania servicios,Casa en arriendo,desconocida,16666.666666666668
1900000,"dorado, centro engativa, granjas del dorado",5.0,2.0,,120.0,casa tres niveles ampliada terraza cubierta patio ropas ubicada vía peatonal barrio villas granada casa distribuida 5 habitaciones closet cuarto servicio sala comedor cocina integral 2 baños cuadra parada alimentador villas granada villa amalia rutas sitp parque principal iglesia villas granada colegios luigi pirandello católico sabana nueva constitución cerca portal transmilenio calle 80supermercado éxito occidente centró comercial unicentro occidente centró comercial portal 80hospital engativá vías acceso calle 80 72,Casa en arriendo,bogota,15833.333333333334
5500000,"laureles, san diego, rosales",5.0,2.0,,130.0,sujeto verificación disponibilidad cuentasala comedorhallcina integralalacenaspiso ceramicasolo destinación comercial1 baño cabinado acrilico espejos barra americana granito liso 2 nocheros habitaciones patio semicubierto,Casa en arriendo,bogota,42307.692307692305
3000000,"laureles, acacias, lorena",5.0,3.0,1.0,90.0,casa 5 alcobas ideal vivienda comercio ubicada reconocida zona america niza ubicacion privilegiada ofrece facil acceso excelentes rutas transporte facilitando conexion sectores ciudad cuenta amplios espacios brindan comodidad confort toda familia dispone garaje permitiendo estacionar manera segura vehiculos ademas cuenta 5 alcobas convierte opcion perfecta aquellos buscan espacio adicional dormitorios oficinas areas recreativas distribucion permite circulacion fluida optimizacion cada area adaptandose diversas necesidades duda excelente oportunidad buscan calidad vida comodidad ubicacion estrategica,Casa en arriendo,cali,33333.333333333336
